customer_id,log_month,session_count,avg_session_minutes,feature_adoption_score,last_active_date
2452-KDRRH,2026-06-01,6,24.67,0.665,2026-06-24
2452-KDRRH,2026-07-01,7,30.49,0.483,2026-07-15
2452-KDRRH,2026-08-01,10,54.86,0.357,2026-08-09
2004-OCQXK,2026-03-01,33,9.26,0.261,2026-03-09
2004-OCQXK,2026-04-01,18,10.29,0.348,2026-04-04
2004-OCQXK,2026-05-01,13,8.55,0.219,2026-05-08
2004-OCQXK,2026-06-01,5,8.32,0.376,2026-06-09
2004-OCQXK,2026-07-01,48,8.04,0.533,2026-07-03
2004-OCQXK,2026-08-01,31,5.78,0.444,2026-08-27
5027-QPKTE,2026-03-01,3,36.66,0.552,2026-03-03
5027-QPKTE,2026-04-01,7,43.61,0.279,2026-04-12
5027-QPKTE,2026-05-01,22,42.45,0.548,2026-05-09
5027-QPKTE,2026-06-01,4,15.66,0.598,2026-06-07
5027-QPKTE,2026-07-01,5,35.05,0.41,2026-07-11
5027-QPKTE,2026-08-01,8,41.93,0.556,2026-08-14
4146-SVFUD,2026-03-01,17,7.78,0.486,2026-03-17
4146-SVFUD,2026-04-01,21,12.44,0.618,2026-04-17
4146-SVFUD,2026-05-01,11,10.6,0.597,2026-05-25
4146-SVFUD,2026-06-01,3,40.83,0.509,2026-06-14
4146-SVFUD,2026-07-01,0,27.25,0.612,2026-07-05
4146-SVFUD,2026-08-01,12,15.1,0.636,2026-08-18
1564-HJUVY,2026-03-01,21,31.3,0.379,2026-03-10
1564-HJUVY,2026-04-01,15,15.54,0.317,2026-04-17
1564-HJUVY,2026-05-01,9,0.0,0.333,2026-05-23
1564-HJUVY,2026-06-01,20,12.03,0.405,2026-06-08
1564-HJUVY,2026-07-01,20,35.12,0.423,2026-07-04
1564-HJUVY,2026-08-01,14,26.74,0.42,2026-08-15
3617-XLSGQ,2026-03-01,6,9.36,0.415,2026-03-05
3617-XLSGQ,2026-04-01,9,12.71,0.392,2026-04-10
3617-XLSGQ,2026-05-01,4,6.87,0.464,2026-05-05
3617-XLSGQ,2026-06-01,11,6.2,0.493,2026-06-27
3617-XLSGQ,2026-07-01,9,11.31,0.479,2026-07-04
3617-XLSGQ,2026-08-01,12,4.43,0.465,2026-08-02
7517-LDMPS,2026-03-01,12,12.99,0.454,2026-03-22
7517-LDMPS,2026-04-01,5,17.04,0.528,2026-04-16
7517-LDMPS,2026-05-01,3,21.89,0.386,2026-05-18
7517-LDMPS,2026-06-01,10,34.25,0.377,2026-06-02
7517-LDMPS,2026-07-01,7,0.0,0.506,2026-07-07
7517-LDMPS,2026-08-01,7,23.9,0.587,2026-08-12
7244-KXYZN,2026-03-01,5,31.93,0.59,2026-03-22
7244-KXYZN,2026-04-01,15,11.31,0.658,2026-04-27
7244-KXYZN,2026-05-01,16,3.05,0.568,2026-05-10
7244-KXYZN,2026-06-01,15,52.62,0.595,2026-06-17
7244-KXYZN,2026-07-01,18,4.56,0.686,2026-07-14
7244-KXYZN,2026-08-01,19,35.76,0.598,2026-08-20
5226-NOZFC,2026-03-01,9,21.58,0.337,2026-03-10
5226-NOZFC,2026-04-01,36,41.81,0.378,2026-04-26
5226-NOZFC,2026-05-01,34,20.91,0.376,2026-05-01
5226-NOZFC,2026-06-01,13,19.2,0.514,2026-06-05
5226-NOZFC,2026-07-01,24,27.47,0.388,2026-07-12
5226-NOZFC,2026-08-01,22,32.04,0.434,2026-08-18
2672-HUYVI,2026-03-01,7,19.07,0.37,2026-03-16
2672-HUYVI,2026-04-01,10,13.1,0.207,2026-04-04
2672-HUYVI,2026-05-01,5,18.1,0.406,2026-05-02
2672-HUYVI,2026-06-01,3,13.59,0.284,2026-06-25
2672-HUYVI,2026-07-01,4,5.96,0.26,2026-07-17
2672-HUYVI,2026-08-01,2,3.14,0.124,2026-08-08
1400-WIVLL,2026-03-01,9,13.79,0.447,2026-03-04
1400-WIVLL,2026-04-01,1,14.5,0.379,2026-04-21
1400-WIVLL,2026-05-01,7,5.6,0.351,2026-05-20
1400-WIVLL,2026-06-01,3,1.0,0.392,2026-06-02
1400-WIVLL,2026-07-01,4,16.89,0.354,2026-07-16
1400-WIVLL,2026-08-01,8,12.09,0.378,2026-08-09
7508-MYBOG,2026-03-01,34,22.18,0.728,2026-03-17
7508-MYBOG,2026-04-01,22,1.18,0.659,2026-04-27
7508-MYBOG,2026-05-01,28,13.58,0.624,2026-05-02
7508-MYBOG,2026-06-01,19,25.59,0.557,2026-06-02
7508-MYBOG,2026-07-01,25,11.5,0.556,2026-07-23
7508-MYBOG,2026-08-01,15,6.51,0.492,2026-08-11
8148-NLEGT,2026-03-01,26,30.31,0.271,2026-03-15
8148-NLEGT,2026-04-01,16,35.22,0.298,2026-04-27
8148-NLEGT,2026-05-01,14,26.36,0.173,2026-05-26
8148-NLEGT,2026-06-01,10,8.11,0.116,2026-06-27
8148-NLEGT,2026-07-01,11,57.45,0.143,2026-07-18
8148-NLEGT,2026-08-01,0,30.18,0.29,2026-08-08
0148-DCDOS,2026-03-01,15,14.57,0.495,2026-03-05
0148-DCDOS,2026-04-01,3,8.68,0.551,2026-04-15
0148-DCDOS,2026-05-01,7,13.64,0.427,2026-05-06
0148-DCDOS,2026-06-01,11,11.51,0.513,2026-06-26
0148-DCDOS,2026-07-01,6,11.17,0.572,2026-07-27
0148-DCDOS,2026-08-01,10,13.73,0.468,2026-08-11
8347-GDTMP,2026-03-01,11,34.43,0.685,2026-03-17
8347-GDTMP,2026-04-01,9,82.32,0.78,2026-04-25
8347-GDTMP,2026-05-01,7,63.13,0.7,2026-05-05
8347-GDTMP,2026-06-01,8,28.32,0.536,2026-06-07
8347-GDTMP,2026-07-01,8,20.84,0.591,2026-07-12
8347-GDTMP,2026-08-01,12,44.6,0.589,2026-08-12
9992-RRAMN,2026-03-01,2,9.5,0.417,2026-03-21
9992-RRAMN,2026-04-01,10,22.06,0.423,2026-04-24
9992-RRAMN,2026-05-01,17,21.76,0.16,2026-05-18
9992-RRAMN,2026-06-01,6,31.81,0.254,2026-06-06
9992-RRAMN,2026-07-01,7,13.4,0.292,2026-07-06
9992-RRAMN,2026-08-01,6,9.0,0.094,2026-08-15
6746-WAUWT,2026-03-01,22,20.01,0.62,2026-03-25
6746-WAUWT,2026-04-01,12,6.64,0.639,2026-04-03
6746-WAUWT,2026-05-01,25,44.19,0.57,2026-05-25
6746-WAUWT,2026-06-01,3,35.52,0.805,2026-06-22
6746-WAUWT,2026-07-01,16,25.21,0.574,2026-07-01
6746-WAUWT,2026-08-01,13,22.07,0.588,2026-08-18
0310-MVLET,2026-03-01,16,47.21,0.704,2026-03-04
0310-MVLET,2026-04-01,32,56.84,0.751,2026-04-19
0310-MVLET,2026-05-01,23,9.66,0.493,2026-05-04
0310-MVLET,2026-06-01,11,38.63,0.578,2026-06-03
0310-MVLET,2026-07-01,8,0.0,0.56,2026-07-22
0310-MVLET,2026-08-01,14,60.82,0.645,2026-08-10
0428-IKYCP,2026-03-01,0,34.82,0.664,2026-03-01
0428-IKYCP,2026-04-01,8,16.92,0.625,2026-04-16
0428-IKYCP,2026-05-01,5,30.63,0.568,2026-05-26
0428-IKYCP,2026-06-01,11,24.1,0.637,2026-06-05
0428-IKYCP,2026-07-01,8,14.18,0.457,2026-07-08
0428-IKYCP,2026-08-01,5,10.86,0.568,2026-08-12
4550-VBOFE,2026-03-01,14,15.05,0.497,2026-03-23
4550-VBOFE,2026-04-01,10,10.05,0.625,2026-04-27
4550-VBOFE,2026-05-01,7,20.35,0.511,2026-05-02
4550-VBOFE,2026-06-01,7,16.34,0.365,2026-06-25
4550-VBOFE,2026-07-01,5,3.72,0.403,2026-07-13
4550-VBOFE,2026-08-01,5,11.62,0.248,2026-08-17
2187-PKZAY,2026-03-01,8,48.86,0.4,2026-03-16
2187-PKZAY,2026-04-01,3,24.18,0.474,2026-04-11
2187-PKZAY,2026-05-01,12,16.86,0.446,2026-05-12
2187-PKZAY,2026-06-01,20,19.07,0.346,2026-06-19
2187-PKZAY,2026-07-01,8,32.26,0.476,2026-07-13
2187-PKZAY,2026-08-01,11,10.97,0.428,2026-08-25
4003-OCTMP,2026-03-01,9,11.12,0.726,2026-03-22
4003-OCTMP,2026-04-01,17,20.87,0.756,2026-04-09
4003-OCTMP,2026-05-01,32,19.09,0.712,2026-05-18
4003-OCTMP,2026-06-01,2,5.75,0.81,2026-06-02
4003-OCTMP,2026-07-01,14,11.06,0.774,2026-07-08
4003-OCTMP,2026-08-01,30,14.59,0.84,2026-08-14
6652-YFFJO,2026-03-01,7,36.54,0.574,2026-03-21
6652-YFFJO,2026-04-01,7,65.12,0.585,2026-04-21
6652-YFFJO,2026-05-01,0,41.82,0.606,2026-05-25
6652-YFFJO,2026-06-01,8,55.49,0.578,2026-06-03
6652-YFFJO,2026-07-01,13,15.2,0.497,2026-07-06
6652-YFFJO,2026-08-01,0,0.0,0.732,2026-08-20
7225-IILWY,2026-03-01,11,27.02,0.781,2026-03-23
7225-IILWY,2026-04-01,11,7.68,0.665,2026-04-07
7225-IILWY,2026-05-01,5,25.54,0.656,2026-05-09
7225-IILWY,2026-06-01,9,42.32,0.68,2026-06-16
7225-IILWY,2026-07-01,13,31.7,0.807,2026-07-14
7225-IILWY,2026-08-01,1,6.54,0.86,2026-08-27
5248-RPYWW,2026-03-01,21,9.6,0.473,2026-03-05
5248-RPYWW,2026-04-01,11,14.57,0.488,2026-04-10
5248-RPYWW,2026-05-01,11,0.0,0.547,2026-05-06
5248-RPYWW,2026-06-01,18,22.25,0.587,2026-06-07
5248-RPYWW,2026-07-01,20,34.08,0.525,2026-07-15
5248-RPYWW,2026-08-01,14,19.1,0.335,2026-08-01
7923-IYJWY,2026-03-01,15,16.44,0.562,2026-03-19
7923-IYJWY,2026-04-01,25,0.0,0.862,2026-04-19
7923-IYJWY,2026-05-01,25,14.99,0.67,2026-05-26
7923-IYJWY,2026-06-01,11,12.61,0.565,2026-06-04
7923-IYJWY,2026-07-01,17,9.21,0.624,2026-07-09
7923-IYJWY,2026-08-01,25,25.34,0.56,2026-08-19
3170-GWYKC,2026-03-01,39,8.14,0.793,2026-03-07
3170-GWYKC,2026-04-01,52,15.69,0.805,2026-04-24
3170-GWYKC,2026-05-01,10,61.71,0.794,2026-05-10
3170-GWYKC,2026-06-01,46,55.79,0.78,2026-06-26
3170-GWYKC,2026-07-01,24,12.28,0.667,2026-07-03
3170-GWYKC,2026-08-01,41,47.11,0.659,2026-08-20
5696-QURRL,2026-03-01,0,14.18,0.47,2026-03-15
5696-QURRL,2026-04-01,7,15.18,0.425,2026-04-27
5696-QURRL,2026-05-01,10,15.19,0.543,2026-05-04
5696-QURRL,2026-06-01,12,18.56,0.315,2026-06-18
5696-QURRL,2026-07-01,15,19.14,0.369,2026-07-16
5696-QURRL,2026-08-01,10,6.76,0.26,2026-08-19
7409-KIUTL,2026-03-01,22,42.56,0.797,2026-03-08
7409-KIUTL,2026-04-01,18,85.82,0.743,2026-04-17
7409-KIUTL,2026-05-01,24,55.06,0.945,2026-05-17
7409-KIUTL,2026-06-01,18,20.51,0.668,2026-06-09
7409-KIUTL,2026-07-01,20,32.44,0.698,2026-07-26
7409-KIUTL,2026-08-01,13,43.18,0.75,2026-08-22
9830-ECLEN,2026-03-01,7,18.6,0.858,2026-03-27
9830-ECLEN,2026-04-01,9,33.44,0.961,2026-04-02
9830-ECLEN,2026-05-01,6,33.09,0.781,2026-05-10
9830-ECLEN,2026-06-01,3,44.99,0.828,2026-06-14
9830-ECLEN,2026-07-01,6,39.39,0.931,2026-07-23
9830-ECLEN,2026-08-01,3,36.52,0.885,2026-08-10
1732-VHUBQ,2026-03-01,13,27.7,0.39,2026-03-22
1732-VHUBQ,2026-04-01,5,4.06,0.6,2026-04-26
1732-VHUBQ,2026-05-01,3,61.19,0.326,2026-05-24
1732-VHUBQ,2026-06-01,12,97.19,0.324,2026-06-14
1732-VHUBQ,2026-07-01,21,84.23,0.3,2026-07-21
1732-VHUBQ,2026-08-01,6,65.57,0.225,2026-08-21
0495-RVCBF,2026-03-01,14,31.01,0.389,2026-03-08
0495-RVCBF,2026-04-01,17,7.81,0.512,2026-04-04
0495-RVCBF,2026-05-01,6,17.19,0.324,2026-05-20
0495-RVCBF,2026-06-01,20,13.97,0.25,2026-06-04
0495-RVCBF,2026-07-01,4,17.61,0.303,2026-07-09
0495-RVCBF,2026-08-01,0,6.89,0.317,2026-08-24
2668-TZSPS,2026-03-01,8,2.02,0.482,2026-03-05
2668-TZSPS,2026-04-01,8,16.51,0.442,2026-04-22
2668-TZSPS,2026-05-01,11,20.96,0.636,2026-05-05
2668-TZSPS,2026-06-01,9,22.17,0.511,2026-06-02
2668-TZSPS,2026-07-01,13,22.99,0.438,2026-07-14
2668-TZSPS,2026-08-01,7,2.33,0.672,2026-08-20
7854-EDSSA,2026-03-01,3,13.65,0.821,2026-03-06
7854-EDSSA,2026-04-01,30,14.91,0.695,2026-04-21
7854-EDSSA,2026-05-01,31,10.82,0.564,2026-05-08
7854-EDSSA,2026-06-01,6,14.38,0.51,2026-06-01
7854-EDSSA,2026-07-01,24,18.5,0.401,2026-07-19
7854-EDSSA,2026-08-01,8,13.98,0.274,2026-08-12
8869-TORSS,2026-03-01,13,26.38,0.626,2026-03-27
8869-TORSS,2026-04-01,8,32.31,0.534,2026-04-24
8869-TORSS,2026-05-01,2,15.56,0.443,2026-05-22
8869-TORSS,2026-06-01,5,17.0,0.244,2026-06-19
8869-TORSS,2026-07-01,7,0.0,0.448,2026-07-13
8869-TORSS,2026-08-01,2,14.85,0.354,2026-08-22
7446-SFAOA,2026-03-01,6,27.09,0.7,2026-03-04
7446-SFAOA,2026-04-01,28,63.07,0.749,2026-04-07
7446-SFAOA,2026-05-01,34,33.82,0.915,2026-05-06
7446-SFAOA,2026-06-01,15,28.03,0.698,2026-06-24
7446-SFAOA,2026-07-01,27,64.9,0.689,2026-07-01
7446-SFAOA,2026-08-01,20,20.0,0.707,2026-08-25
9522-ZSINC,2026-03-01,8,88.27,0.726,2026-03-04
9522-ZSINC,2026-04-01,8,69.22,0.752,2026-04-09
9522-ZSINC,2026-05-01,8,40.75,0.546,2026-05-13
9522-ZSINC,2026-06-01,21,47.15,0.536,2026-06-05
9522-ZSINC,2026-07-01,10,72.58,0.354,2026-07-18
9522-ZSINC,2026-08-01,9,30.79,0.44,2026-08-12
8234-GSZYK,2026-03-01,8,1.09,0.535,2026-03-27
8234-GSZYK,2026-04-01,1,23.49,0.766,2026-04-11
8234-GSZYK,2026-05-01,0,14.12,0.618,2026-05-17
8234-GSZYK,2026-06-01,32,17.23,0.609,2026-06-04
8234-GSZYK,2026-07-01,16,27.18,0.764,2026-07-12
8234-GSZYK,2026-08-01,34,22.95,0.531,2026-08-11
6505-OZNPG,2026-03-01,34,36.29,0.746,2026-03-13
6505-OZNPG,2026-04-01,24,7.96,0.721,2026-04-13
6505-OZNPG,2026-05-01,15,9.57,0.799,2026-05-15
6505-OZNPG,2026-06-01,18,9.3,0.741,2026-06-14
6505-OZNPG,2026-07-01,27,21.68,0.815,2026-07-19
6505-OZNPG,2026-08-01,29,34.39,0.703,2026-08-06
6164-HAQTX,2026-03-01,25,17.2,0.686,2026-03-16
6164-HAQTX,2026-04-01,15,4.36,0.702,2026-04-07
6164-HAQTX,2026-05-01,12,10.51,0.664,2026-05-27
6164-HAQTX,2026-06-01,6,7.37,0.72,2026-06-05
6164-HAQTX,2026-07-01,11,11.93,0.775,2026-07-16
6164-HAQTX,2026-08-01,10,15.71,0.839,2026-08-25
0679-IDSTG,2026-03-01,22,12.32,0.45,2026-03-24
0679-IDSTG,2026-04-01,12,27.61,0.364,2026-04-22
0679-IDSTG,2026-05-01,9,6.58,0.461,2026-05-27
0679-IDSTG,2026-06-01,28,13.54,0.333,2026-06-21
0679-IDSTG,2026-07-01,5,8.38,0.253,2026-07-14
0679-IDSTG,2026-08-01,14,24.4,0.432,2026-08-04
7765-LWVVH,2026-03-01,39,44.48,0.665,2026-03-01
7765-LWVVH,2026-04-01,31,45.69,0.548,2026-04-11
7765-LWVVH,2026-05-01,6,43.71,0.61,2026-05-02
7765-LWVVH,2026-06-01,24,43.25,0.663,2026-06-03
7765-LWVVH,2026-07-01,26,50.87,0.562,2026-07-15
7765-LWVVH,2026-08-01,21,29.17,0.555,2026-08-26
1658-TJVOA,2026-03-01,21,53.11,0.736,2026-03-08
1658-TJVOA,2026-04-01,33,54.69,0.643,2026-04-21
1658-TJVOA,2026-05-01,13,26.25,0.637,2026-05-17
1658-TJVOA,2026-06-01,9,15.46,0.597,2026-06-21
1658-TJVOA,2026-07-01,13,1.69,0.698,2026-07-08
1658-TJVOA,2026-08-01,24,0.0,0.615,2026-08-27
0953-LGOVU,2026-03-01,18,47.23,0.98,2026-03-18
0953-LGOVU,2026-04-01,11,63.2,0.98,2026-04-05
0953-LGOVU,2026-05-01,16,9.48,0.77,2026-05-23
0953-LGOVU,2026-06-01,18,38.44,0.98,2026-06-01
0953-LGOVU,2026-07-01,20,0.52,0.98,2026-07-21
0953-LGOVU,2026-08-01,13,21.92,0.98,2026-08-03
2115-BFTIW,2026-03-01,0,19.56,0.736,2026-03-27
2115-BFTIW,2026-04-01,23,24.73,0.7,2026-04-14
2115-BFTIW,2026-05-01,16,29.63,0.708,2026-05-09
2115-BFTIW,2026-06-01,14,11.03,0.718,2026-06-15
2115-BFTIW,2026-07-01,13,37.39,0.843,2026-07-02
2115-BFTIW,2026-08-01,11,26.53,0.704,2026-08-19
4692-NNQRU,2026-03-01,9,18.56,0.528,2026-03-09
4692-NNQRU,2026-04-01,7,26.97,0.741,2026-04-24
4692-NNQRU,2026-05-01,19,40.0,0.661,2026-05-24
4692-NNQRU,2026-06-01,6,28.35,0.705,2026-06-21
4692-NNQRU,2026-07-01,6,27.53,0.562,2026-07-23
4692-NNQRU,2026-08-01,25,35.13,0.832,2026-08-09
7742-MYPGI,2026-03-01,48,12.26,0.225,2026-03-08
7742-MYPGI,2026-04-01,50,22.47,0.383,2026-04-26
7742-MYPGI,2026-05-01,45,16.23,0.266,2026-05-22
7742-MYPGI,2026-06-01,25,24.8,0.316,2026-06-17
7742-MYPGI,2026-07-01,25,5.91,0.401,2026-07-16
7742-MYPGI,2026-08-01,39,13.42,0.307,2026-08-13
0611-DFXKO,2026-03-01,26,13.81,0.105,2026-03-23
0611-DFXKO,2026-04-01,8,10.43,0.175,2026-04-08
0611-DFXKO,2026-05-01,10,5.49,0.081,2026-05-03
0611-DFXKO,2026-06-01,13,9.84,0.128,2026-06-18
0611-DFXKO,2026-07-01,8,10.9,0.042,2026-07-07
0611-DFXKO,2026-08-01,7,0.73,0.095,2026-08-24
7780-OTDSO,2026-03-01,24,17.35,0.324,2026-03-12
7780-OTDSO,2026-04-01,22,15.27,0.423,2026-04-19
7780-OTDSO,2026-05-01,31,23.57,0.373,2026-05-01
7780-OTDSO,2026-06-01,17,19.74,0.267,2026-06-14
7780-OTDSO,2026-07-01,16,10.04,0.306,2026-07-25
7780-OTDSO,2026-08-01,15,11.54,0.397,2026-08-26
9619-GSATL,2026-03-01,32,46.58,0.258,2026-03-03
9619-GSATL,2026-04-01,37,6.22,0.361,2026-04-12
9619-GSATL,2026-05-01,22,10.21,0.297,2026-05-11
9619-GSATL,2026-06-01,36,42.32,0.328,2026-06-01
9619-GSATL,2026-07-01,15,26.06,0.26,2026-07-26
9619-GSATL,2026-08-01,42,41.26,0.218,2026-08-22
5622-UEJFI,2026-03-01,11,40.24,0.635,2026-03-13
5622-UEJFI,2026-04-01,16,0.0,0.846,2026-04-07
5622-UEJFI,2026-05-01,14,31.38,0.596,2026-05-23
5622-UEJFI,2026-06-01,24,26.35,0.72,2026-06-27
5622-UEJFI,2026-07-01,10,41.36,0.84,2026-07-17
5622-UEJFI,2026-08-01,10,46.57,0.668,2026-08-16
9747-DDZOS,2026-03-01,25,16.61,0.891,2026-03-16
9747-DDZOS,2026-04-01,42,13.74,0.98,2026-04-10
9747-DDZOS,2026-05-01,27,6.14,0.857,2026-05-18
9747-DDZOS,2026-06-01,1,33.6,0.933,2026-06-12
9747-DDZOS,2026-07-01,26,21.63,0.713,2026-07-16
9747-DDZOS,2026-08-01,26,13.08,0.637,2026-08-24
0674-DGMAQ,2026-03-01,20,26.46,0.391,2026-03-14
0674-DGMAQ,2026-04-01,0,30.84,0.4,2026-04-12
0674-DGMAQ,2026-05-01,7,25.18,0.307,2026-05-17
0674-DGMAQ,2026-06-01,12,3.37,0.256,2026-06-02
0674-DGMAQ,2026-07-01,18,30.72,0.525,2026-07-18
0674-DGMAQ,2026-08-01,2,43.39,0.418,2026-08-24
6203-HBZPA,2026-03-01,6,42.58,0.563,2026-03-18
6203-HBZPA,2026-04-01,9,49.22,0.606,2026-04-24
6203-HBZPA,2026-05-01,7,47.1,0.593,2026-05-22
6203-HBZPA,2026-06-01,12,33.05,0.757,2026-06-20
6203-HBZPA,2026-07-01,15,51.98,0.469,2026-07-15
6203-HBZPA,2026-08-01,15,7.11,0.542,2026-08-09
0484-FFVBJ,2026-03-01,6,17.24,0.599,2026-03-27
0484-FFVBJ,2026-04-01,6,27.76,0.77,2026-04-27
0484-FFVBJ,2026-05-01,13,45.44,0.717,2026-05-24
0484-FFVBJ,2026-06-01,6,31.67,0.75,2026-06-14
0484-FFVBJ,2026-07-01,14,59.25,0.704,2026-07-14
0484-FFVBJ,2026-08-01,14,37.91,0.742,2026-08-04
0301-FIDRB,2026-03-01,12,6.96,0.558,2026-03-18
0301-FIDRB,2026-04-01,11,49.92,0.516,2026-04-09
0301-FIDRB,2026-05-01,3,41.59,0.535,2026-05-08
0301-FIDRB,2026-06-01,33,58.61,0.59,2026-06-24
0301-FIDRB,2026-07-01,18,4.51,0.593,2026-07-01
0301-FIDRB,2026-08-01,14,24.74,0.663,2026-08-04
4139-JPIAM,2026-03-01,26,20.1,0.749,2026-03-11
4139-JPIAM,2026-04-01,21,47.17,0.785,2026-04-19
4139-JPIAM,2026-05-01,34,61.3,0.711,2026-05-25
4139-JPIAM,2026-06-01,40,48.36,0.717,2026-06-06
4139-JPIAM,2026-07-01,1,56.48,0.78,2026-07-05
4139-JPIAM,2026-08-01,27,70.95,0.639,2026-08-18
2181-TIDSV,2026-03-01,21,27.69,0.275,2026-03-14
2181-TIDSV,2026-04-01,6,20.71,0.269,2026-04-14
2181-TIDSV,2026-05-01,19,23.85,0.283,2026-05-15
2181-TIDSV,2026-06-01,28,18.41,0.256,2026-06-12
2181-TIDSV,2026-07-01,27,14.96,0.316,2026-07-04
2181-TIDSV,2026-08-01,9,11.06,0.337,2026-08-06
2761-XECQW,2026-03-01,27,15.26,0.528,2026-03-21
2761-XECQW,2026-04-01,16,8.76,0.636,2026-04-18
2761-XECQW,2026-05-01,35,9.57,0.657,2026-05-27
2761-XECQW,2026-06-01,17,13.98,0.589,2026-06-27
2761-XECQW,2026-07-01,45,8.02,0.666,2026-07-16
2761-XECQW,2026-08-01,26,11.96,0.598,2026-08-04
1936-CZAKF,2026-03-01,4,31.35,0.873,2026-03-09
1936-CZAKF,2026-04-01,8,25.5,0.717,2026-04-24
1936-CZAKF,2026-05-01,8,47.02,0.781,2026-05-03
1936-CZAKF,2026-06-01,5,30.5,0.707,2026-06-24
1936-CZAKF,2026-07-01,9,0.0,0.793,2026-07-03
1936-CZAKF,2026-08-01,6,18.56,0.736,2026-08-08
9453-PATOS,2026-03-01,34,20.12,0.922,2026-03-17
9453-PATOS,2026-04-01,24,10.89,0.827,2026-04-26
9453-PATOS,2026-05-01,22,14.28,0.959,2026-05-02
9453-PATOS,2026-06-01,8,23.59,0.803,2026-06-12
9453-PATOS,2026-07-01,24,17.98,0.698,2026-07-17
9453-PATOS,2026-08-01,38,15.55,0.787,2026-08-19
0564-JJHGS,2026-03-01,8,33.86,0.509,2026-03-10
0564-JJHGS,2026-04-01,11,0.0,0.528,2026-04-19
0564-JJHGS,2026-05-01,13,18.67,0.447,2026-05-17
0564-JJHGS,2026-06-01,8,22.45,0.389,2026-06-10
0564-JJHGS,2026-07-01,7,19.13,0.399,2026-07-01
0564-JJHGS,2026-08-01,9,21.41,0.444,2026-08-19
3348-CFRNX,2026-03-01,29,47.84,0.572,2026-03-25
3348-CFRNX,2026-04-01,32,31.8,0.634,2026-04-11
3348-CFRNX,2026-05-01,32,16.01,0.703,2026-05-12
3348-CFRNX,2026-06-01,18,6.53,0.59,2026-06-20
3348-CFRNX,2026-07-01,28,33.05,0.608,2026-07-08
3348-CFRNX,2026-08-01,27,13.99,0.715,2026-08-25
4402-FTBXC,2026-03-01,16,6.13,0.74,2026-03-06
4402-FTBXC,2026-04-01,14,8.18,0.752,2026-04-26
4402-FTBXC,2026-05-01,16,22.97,0.786,2026-05-04
4402-FTBXC,2026-06-01,25,24.79,0.857,2026-06-10
4402-FTBXC,2026-07-01,23,18.53,0.881,2026-07-25
4402-FTBXC,2026-08-01,11,17.63,0.799,2026-08-10
1428-GTBJJ,2026-03-01,0,32.4,0.485,2026-03-08
1428-GTBJJ,2026-04-01,13,19.42,0.428,2026-04-26
1428-GTBJJ,2026-05-01,15,27.63,0.408,2026-05-20
1428-GTBJJ,2026-06-01,9,14.51,0.514,2026-06-03
1428-GTBJJ,2026-07-01,10,24.33,0.396,2026-07-07
1428-GTBJJ,2026-08-01,3,12.91,0.165,2026-08-22
2931-XIQBR,2026-03-01,30,10.3,0.57,2026-03-15
2931-XIQBR,2026-04-01,27,11.7,0.71,2026-04-17
2931-XIQBR,2026-05-01,8,27.85,0.6,2026-05-09
2931-XIQBR,2026-06-01,7,9.79,0.522,2026-06-26
2931-XIQBR,2026-07-01,22,24.17,0.645,2026-07-10
2931-XIQBR,2026-08-01,14,23.18,0.549,2026-08-23
0106-UGRDO,2026-03-01,15,50.17,0.471,2026-03-18
0106-UGRDO,2026-04-01,20,39.21,0.584,2026-04-10
0106-UGRDO,2026-05-01,22,59.29,0.318,2026-05-25
0106-UGRDO,2026-06-01,30,46.16,0.439,2026-06-24
0106-UGRDO,2026-07-01,1,40.81,0.545,2026-07-03
0106-UGRDO,2026-08-01,24,36.72,0.418,2026-08-14
5542-TBBWB,2026-03-01,20,26.24,0.708,2026-03-18
5542-TBBWB,2026-04-01,17,0.04,0.57,2026-04-22
5542-TBBWB,2026-05-01,17,39.86,0.594,2026-05-27
5542-TBBWB,2026-06-01,14,49.2,0.808,2026-06-02
5542-TBBWB,2026-07-01,0,61.57,0.764,2026-07-26
5542-TBBWB,2026-08-01,12,39.57,0.721,2026-08-02
1930-QPBVZ,2026-03-01,30,1.1,0.63,2026-03-15
1930-QPBVZ,2026-04-01,27,24.11,0.744,2026-04-14
1930-QPBVZ,2026-05-01,40,31.86,0.665,2026-05-10
1930-QPBVZ,2026-06-01,4,16.77,0.584,2026-06-25
1930-QPBVZ,2026-07-01,31,23.9,0.647,2026-07-22
1930-QPBVZ,2026-08-01,19,60.55,0.662,2026-08-18
2606-PKWJB,2026-03-01,41,19.78,0.402,2026-03-27
2606-PKWJB,2026-04-01,31,21.92,0.325,2026-04-17
2606-PKWJB,2026-05-01,30,20.75,0.391,2026-05-26
2606-PKWJB,2026-06-01,6,32.24,0.358,2026-06-04
2606-PKWJB,2026-07-01,50,10.75,0.311,2026-07-20
2606-PKWJB,2026-08-01,22,21.59,0.439,2026-08-05
5322-ZSMZY,2026-03-01,38,9.57,0.496,2026-03-03
5322-ZSMZY,2026-04-01,21,0.0,0.463,2026-04-25
5322-ZSMZY,2026-05-01,44,8.26,0.465,2026-05-07
5322-ZSMZY,2026-06-01,20,24.64,0.514,2026-06-07
5322-ZSMZY,2026-07-01,30,25.87,0.421,2026-07-04
5322-ZSMZY,2026-08-01,3,28.07,0.541,2026-08-01
