customer_id,plan_type,contract_type,billing_cycle,payment_method,monthly_charge,tenure_months,status,start_date,end_date
1866-DIOQZ,Standard,One year,Annual,Bank transfer (automatic),66.8,71,active,2020-10-04,
8375-KVTHK,Standard,One year,Annual,Electronic check,100.3,68,active,2021-01-16,
2697-NQBPF,Basic,Month-to-month,Monthly,Electronic check,105.35,34,active,2023-11-09,
3709-OIJEA,Standard,One year,Annual,Electronic check,85.2,26,active,2024-07-06,
7639-SUPCW,Basic,Month-to-month,Monthly,Credit card (automatic),48.8,22,cancelled,2024-11-05,2026-09-12
1386-ZIKUV,Basic,Month-to-month,Monthly,Mailed check,18.95,7,active,2026-02-07,
0599-XNYDO,Basic,Month-to-month,Monthly,Bank transfer (automatic),69.8,20,active,2024-12-28,
6377-WHAOX,Basic,Month-to-month,Monthly,Electronic check,106.15,60,active,2021-08-23,
6855-VLGOS,Pro,Two year,Annual,Electronic check,20.55,72,active,2020-08-21,
8999-XXGNS,Standard,One year,Annual,Credit card (automatic),105.75,72,active,2020-08-18,
8746-OQQRW,Basic,Month-to-month,Monthly,Mailed check,25.25,4,active,2026-04-29,
3181-MIZBN,Basic,Month-to-month,Monthly,Electronic check,19.75,16,active,2025-05-05,
0471-ARVMX,Standard,One year,Annual,Electronic check,104.85,62,active,2021-06-28,
7766-CLTIC,Basic,Month-to-month,Monthly,Mailed check,60.95,10,active,2025-11-13,
5650-YLIBA,Basic,Month-to-month,Monthly,Electronic check,81.15,31,active,2024-01-23,
0825-CPPQH,Pro,Two year,Annual,Credit card (automatic),19.1,71,active,2020-09-30,
9084-OAYKL,Pro,Two year,Annual,Mailed check,20.8,58,active,2021-11-12,
6122-LJADA,Pro,Two year,Annual,Credit card (automatic),90.15,70,active,2020-11-04,
2400-XIWIO,Pro,Two year,Annual,Electronic check,90.1,71,active,2020-10-07,
7524-VRLPL,Pro,Two year,Annual,Credit card (automatic),74.1,69,active,2020-12-06,
1069-XAIEM,Basic,Month-to-month,Monthly,Electronic check,85.05,1,cancelled,2026-08-16,2026-09-02
7569-NMZYQ,Pro,Two year,Annual,Bank transfer (automatic),118.75,72,active,2020-09-16,
5201-USSQZ,Basic,Month-to-month,Monthly,Credit card (automatic),85.9,26,active,2024-07-07,
2105-PHWON,Basic,Month-to-month,Monthly,Credit card (automatic),95.0,33,active,2023-12-08,
1494-EJZDW,Pro,Two year,Annual,Mailed check,20.15,10,active,2025-10-18,
4884-TVUQF,Pro,Two year,Annual,Credit card (automatic),101.3,57,active,2021-12-09,
8003-EWNDZ,Basic,Month-to-month,Monthly,Electronic check,21.2,10,active,2025-11-07,
1897-RCFUM,Standard,One year,Annual,Mailed check,24.2,39,active,2023-05-21,
9256-JTBNZ,Basic,Month-to-month,Monthly,Bank transfer (automatic),20.3,11,active,2025-09-22,
4658-HCOHW,Basic,Month-to-month,Monthly,Electronic check,102.8,21,cancelled,2024-12-15,2026-09-14
2211-RMNHO,Pro,Two year,Annual,Bank transfer (automatic),85.3,68,active,2021-01-14,
2432-TFSMK,Standard,One year,Annual,Credit card (automatic),89.6,18,active,2025-03-16,
3440-JPSCL,Basic,Month-to-month,Monthly,Mailed check,99.95,6,cancelled,2026-03-05,2026-09-13
4929-ROART,Basic,Month-to-month,Monthly,Mailed check,56.25,18,active,2025-03-01,
1834-ABKHQ,Standard,One year,Annual,Bank transfer (automatic),50.95,52,active,2022-05-08,
1741-WTPON,Pro,Two year,Annual,Mailed check,115.85,56,active,2022-01-16,
3932-IJWDZ,Basic,Month-to-month,Monthly,Bank transfer (automatic),103.65,45,active,2022-12-11,
1240-HCBOH,Pro,Two year,Annual,Mailed check,26.1,67,active,2021-01-28,
3594-KADLU,Basic,Month-to-month,Monthly,Mailed check,35.1,3,active,2026-06-06,
8065-BVEPF,Basic,Month-to-month,Monthly,Bank transfer (automatic),99.1,65,active,2021-04-14,
3796-ENZGF,Pro,Two year,Annual,Mailed check,67.25,63,active,2021-05-29,
1734-ZMNTZ,Pro,Two year,Annual,Mailed check,25.0,11,active,2025-09-29,
2853-CWQFQ,Basic,Month-to-month,Monthly,Mailed check,59.55,1,active,2026-08-03,
0813-TAXXS,Pro,Two year,Annual,Bank transfer (automatic),77.8,55,active,2022-01-18,
2519-TWKFS,Standard,One year,Annual,Mailed check,55.1,25,active,2024-07-22,
2889-FPWRM,Standard,One year,Annual,Bank transfer (automatic),117.8,72,cancelled,2020-09-15,2026-09-06
0626-QXNGV,Pro,Two year,Annual,Credit card (automatic),24.15,72,active,2020-08-20,
6723-CEGQI,Pro,Two year,Annual,Mailed check,45.25,65,active,2021-04-16,
6987-XQSJT,Basic,Month-to-month,Monthly,Electronic check,79.5,54,cancelled,2022-03-04,2026-08-13
4732-RRJZC,Basic,Month-to-month,Monthly,Mailed check,20.25,7,active,2026-01-19,
9499-XPZXM,Pro,Two year,Annual,Bank transfer (automatic),64.75,72,active,2020-08-18,
4338-EYCER,Basic,Month-to-month,Monthly,Bank transfer (automatic),54.6,21,active,2024-12-16,
3007-FDPEA,Basic,Month-to-month,Monthly,Bank transfer (automatic),20.7,2,active,2026-07-16,
6350-XFYGW,Basic,Month-to-month,Monthly,Electronic check,94.75,4,active,2026-05-11,
4290-BSXUX,Basic,Month-to-month,Monthly,Bank transfer (automatic),79.65,3,cancelled,2026-06-09,2026-08-01
8513-OLYGY,Pro,Two year,Annual,Credit card (automatic),115.8,72,active,2020-09-08,
0311-QYWSS,Basic,Month-to-month,Monthly,Electronic check,49.45,6,active,2026-03-06,
8705-DWKTI,Basic,Month-to-month,Monthly,Credit card (automatic),83.8,52,active,2022-05-09,
8755-IWJHN,Basic,Month-to-month,Monthly,Bank transfer (automatic),95.35,69,active,2020-11-29,
0325-XBFAC,Basic,Month-to-month,Monthly,Electronic check,94.7,8,cancelled,2025-12-22,2026-08-12
4480-QQRHC,Basic,Month-to-month,Monthly,Bank transfer (automatic),74.05,8,active,2025-12-31,
0929-PECLO,Basic,Month-to-month,Monthly,Bank transfer (automatic),89.6,63,active,2021-06-08,
3680-CTHUH,Standard,One year,Annual,Credit card (automatic),116.6,60,active,2021-08-30,
1202-KKGFU,Basic,Month-to-month,Monthly,Bank transfer (automatic),54.2,12,active,2025-08-29,
6112-KTHFQ,Basic,Month-to-month,Monthly,Mailed check,19.3,13,active,2025-07-22,
1852-XEMDW,Basic,Month-to-month,Monthly,Mailed check,65.05,22,active,2024-10-19,
2462-XIIJB,Basic,Month-to-month,Monthly,Electronic check,92.5,5,cancelled,2026-04-09,2026-09-03
4760-XOHVN,Basic,Month-to-month,Monthly,Mailed check,19.45,1,cancelled,2026-07-21,2026-08-11
1820-DJFPH,Pro,Two year,Annual,Bank transfer (automatic),24.05,72,active,2020-08-23,
9426-SXNHE,Basic,Month-to-month,Monthly,Bank transfer (automatic),18.75,2,active,2026-07-15,
9068-FHQHD,Pro,Two year,Annual,Bank transfer (automatic),20.15,40,active,2023-05-02,
1269-FOYWN,Standard,One year,Annual,Bank transfer (automatic),20.0,44,active,2023-01-12,
9470-YFUYI,Standard,One year,Annual,Bank transfer (automatic),71.0,71,active,2020-10-02,
7817-BOQPW,Basic,Month-to-month,Monthly,Electronic check,75.55,2,cancelled,2026-07-17,2026-09-02
7402-EYFXX,Basic,Month-to-month,Monthly,Electronic check,93.6,26,active,2024-07-09,
1853-UDXBW,Basic,Month-to-month,Monthly,Electronic check,70.0,1,cancelled,2026-07-31,2026-08-19
9895-VFOXH,Basic,Month-to-month,Monthly,Mailed check,24.4,1,active,2026-08-08,
5458-CQJTA,Pro,Two year,Annual,Bank transfer (automatic),74.8,65,cancelled,2021-04-17,2026-07-25
1230-QAJDW,Basic,Month-to-month,Monthly,Mailed check,65.25,3,active,2026-06-06,
5701-ZIKJE,Basic,Month-to-month,Monthly,Mailed check,50.55,13,active,2025-08-01,
5219-YIPTK,Basic,Month-to-month,Monthly,Electronic check,104.4,33,cancelled,2023-11-25,2026-09-08
5032-MIYKT,Basic,Month-to-month,Monthly,Mailed check,70.7,1,active,2026-08-13,
7396-VJUZB,Basic,Month-to-month,Monthly,Mailed check,45.25,4,active,2026-05-04,
9717-QEBGU,Basic,Month-to-month,Monthly,Electronic check,70.3,2,active,2026-07-13,
5172-RKOCB,Pro,Two year,Annual,Credit card (automatic),108.95,72,active,2020-09-12,
6509-TSGWN,Basic,Month-to-month,Monthly,Mailed check,26.45,37,active,2023-08-14,
3540-RZJYU,Basic,Month-to-month,Monthly,Electronic check,86.2,15,cancelled,2025-05-26,2026-07-26
3178-CIFOT,Standard,One year,Annual,Credit card (automatic),19.65,23,active,2024-09-19,
2091-MJTFX,Basic,Month-to-month,Monthly,Credit card (automatic),51.2,30,cancelled,2024-02-27,2026-08-31
4530-NDRKU,Standard,One year,Annual,Electronic check,19.05,42,active,2023-03-07,
5985-TBABQ,Standard,One year,Annual,Mailed check,74.75,32,active,2023-12-19,
9800-ONTFE,Basic,Month-to-month,Monthly,Bank transfer (automatic),75.8,22,active,2024-11-02,
6743-HHQPF,Basic,Month-to-month,Monthly,Credit card (automatic),25.1,42,active,2023-03-03,
8455-HIRAQ,Basic,Month-to-month,Monthly,Mailed check,44.45,8,active,2025-12-28,
6616-AALSR,Pro,Two year,Annual,Credit card (automatic),104.3,65,active,2021-03-29,
0883-EIBTI,Basic,Month-to-month,Monthly,Mailed check,19.5,2,cancelled,2026-07-04,2026-08-07
9415-ZNBSX,Pro,Two year,Annual,Bank transfer (automatic),89.0,70,active,2020-11-02,
4018-KJYUY,Basic,Month-to-month,Monthly,Credit card (automatic),20.15,22,active,2024-11-07,
0722-TROQR,Basic,Month-to-month,Monthly,Electronic check,74.9,4,cancelled,2026-04-28,2026-08-31
7571-YXDAD,Basic,Month-to-month,Monthly,Credit card (automatic),74.9,2,cancelled,2026-06-28,2026-09-06
3884-UEBXB,Pro,Two year,Annual,Bank transfer (automatic),36.15,67,active,2021-02-02,
8780-RSYYU,Basic,Month-to-month,Monthly,Credit card (automatic),19.2,25,active,2024-07-26,
5537-UXXVS,Basic,Month-to-month,Monthly,Bank transfer (automatic),19.25,20,active,2025-01-12,
1791-PQHBB,Basic,Month-to-month,Monthly,Credit card (automatic),61.2,2,active,2026-07-06,
8701-DGLVH,Pro,Two year,Annual,Mailed check,20.45,51,active,2022-05-19,
8741-LQOBK,Basic,Month-to-month,Monthly,Bank transfer (automatic),35.05,46,active,2022-10-25,
3393-FMZPV,Basic,Month-to-month,Monthly,Electronic check,100.25,25,cancelled,2024-07-26,2026-08-20
8082-GHXOP,Basic,Month-to-month,Monthly,Mailed check,44.0,13,active,2025-07-23,
6402-ZFPPI,Basic,Month-to-month,Monthly,Mailed check,102.8,25,cancelled,2024-07-29,2026-08-24
0980-FEXWF,Standard,One year,Annual,Mailed check,50.35,26,active,2024-06-28,
7486-KSRVI,Standard,One year,Annual,Electronic check,100.0,43,cancelled,2023-02-02,2026-08-17
3011-WQKSZ,Basic,Month-to-month,Monthly,Electronic check,20.0,19,active,2025-01-22,
8443-WVPSS,Basic,Month-to-month,Monthly,Electronic check,99.85,10,cancelled,2025-10-26,2026-09-02
3006-XIMLN,Basic,Month-to-month,Monthly,Bank transfer (automatic),94.2,2,cancelled,2026-07-03,2026-07-20
8218-FFJDS,Pro,Two year,Annual,Bank transfer (automatic),86.4,72,active,2020-09-13,
1986-PHGZF,Basic,Month-to-month,Monthly,Credit card (automatic),58.4,18,active,2025-02-22,
9965-YOKZB,Basic,Month-to-month,Monthly,Electronic check,83.85,9,cancelled,2025-12-08,2026-08-07
0504-HHAPI,Basic,Month-to-month,Monthly,Credit card (automatic),88.3,27,cancelled,2024-06-07,2026-07-28
9360-OMDZZ,Basic,Month-to-month,Monthly,Electronic check,94.1,24,active,2024-09-13,
6305-YLBMM,Standard,One year,Annual,Bank transfer (automatic),104.05,69,cancelled,2020-12-10,2026-07-31
0345-XMMUG,Pro,Two year,Annual,Credit card (automatic),108.9,46,active,2022-11-13,
8024-XNAFQ,Pro,Two year,Annual,Bank transfer (automatic),107.4,72,active,2020-09-14,
3647-GMGDH,Basic,Month-to-month,Monthly,Credit card (automatic),94.7,22,cancelled,2024-11-16,2026-08-04
2988-GBIVW,Basic,Month-to-month,Monthly,Electronic check,90.85,70,active,2020-11-08,
2832-SCUCO,Basic,Month-to-month,Monthly,Electronic check,19.9,2,active,2026-06-26,
7036-ZZKBD,Basic,Month-to-month,Monthly,Credit card (automatic),66.4,31,active,2024-01-22,
3791-LGQCY,Basic,Month-to-month,Monthly,Bank transfer (automatic),100.65,56,cancelled,2022-01-10,2026-09-07
0265-PSUAE,Basic,Month-to-month,Monthly,Bank transfer (automatic),100.7,16,active,2025-05-05,
0463-TXOAK,Pro,Two year,Annual,Credit card (automatic),25.6,52,active,2022-04-24,
0594-UFTUL,Basic,Month-to-month,Monthly,Mailed check,19.85,13,active,2025-07-27,
9509-MPYOD,Standard,One year,Annual,Mailed check,20.75,35,active,2023-09-20,
9128-CPXKI,Pro,Two year,Annual,Electronic check,95.8,59,active,2021-10-05,
0129-KPTWJ,Basic,Month-to-month,Monthly,Electronic check,94.65,72,active,2020-09-11,
8166-ZZTFS,Pro,Two year,Annual,Bank transfer (automatic),80.55,66,cancelled,2021-03-13,2026-08-12
5855-EIBDE,Pro,Two year,Annual,Credit card (automatic),106.65,49,active,2022-07-27,
5365-LLFYV,Basic,Month-to-month,Monthly,Mailed check,45.85,2,active,2026-07-18,
5956-YHHRX,Basic,Month-to-month,Monthly,Electronic check,104.35,21,active,2024-12-03,
6008-NAIXK,Standard,One year,Annual,Electronic check,55.45,54,active,2022-03-08,
2956-GGUCQ,Basic,Month-to-month,Monthly,Electronic check,78.85,24,cancelled,2024-08-20,2026-07-25
1928-BXYIV,Basic,Month-to-month,Monthly,Electronic check,61.15,1,active,2026-07-19,
5760-FXFVO,Basic,Month-to-month,Monthly,Electronic check,78.95,6,active,2026-03-04,
6595-COKXZ,Basic,Month-to-month,Monthly,Mailed check,44.45,1,cancelled,2026-07-31,2026-09-10
0961-ZWLVI,Standard,One year,Annual,Credit card (automatic),109.2,49,active,2022-08-06,
5181-OABFK,Pro,Two year,Annual,Credit card (automatic),61.3,56,active,2021-12-24,
4007-NHVHI,Basic,Month-to-month,Monthly,Electronic check,96.85,56,active,2022-01-08,
7816-VGHTO,Pro,Two year,Annual,Mailed check,40.55,6,active,2026-02-24,
5871-DGTXZ,Standard,One year,Annual,Mailed check,19.8,32,active,2023-12-20,
7550-WIQVA,Standard,One year,Annual,Electronic check,108.25,50,active,2022-07-12,
7544-ZVIKX,Standard,One year,Annual,Bank transfer (automatic),105.05,58,active,2021-11-10,
0016-QLJIS,Pro,Two year,Annual,Mailed check,90.45,65,active,2021-04-06,
7508-DQAKK,Pro,Two year,Annual,Credit card (automatic),86.4,64,active,2021-04-23,
5176-OLSKT,Pro,Two year,Annual,Bank transfer (automatic),66.9,66,active,2021-02-26,
9356-AXGMP,Standard,One year,Annual,Electronic check,110.7,38,active,2023-07-13,
3556-BVQGL,Standard,One year,Annual,Mailed check,20.0,20,active,2025-01-05,
0362-ZBZWJ,Basic,Month-to-month,Monthly,Electronic check,84.9,36,cancelled,2023-08-29,2026-08-19
8979-CAMGB,Standard,One year,Annual,Electronic check,102.1,64,active,2021-04-19,
4211-MMAZN,Basic,Month-to-month,Monthly,Mailed check,20.25,1,cancelled,2026-08-04,2026-09-05
7581-EBBOU,Standard,One year,Annual,Credit card (automatic),70.15,60,active,2021-09-14,
4274-OWWYO,Basic,Month-to-month,Monthly,Electronic check,74.35,1,cancelled,2026-08-14,2026-07-31
5073-RZGBK,Standard,One year,Annual,Bank transfer (automatic),80.05,50,active,2022-07-17,
1541-ETJZO,Basic,Month-to-month,Monthly,Mailed check,62.05,1,cancelled,2026-08-14,2026-07-23
2192-CKRLV,Pro,Two year,Annual,Electronic check,49.2,72,active,2020-09-04,
3154-HMWUU,Pro,Two year,Annual,Bank transfer (automatic),20.5,60,active,2021-09-08,
6119-SPUDB,Pro,Two year,Annual,Mailed check,38.25,46,active,2022-11-07,
6522-OIQSX,Pro,Two year,Annual,Credit card (automatic),54.95,69,active,2020-11-24,
7813-ZGGAW,Basic,Month-to-month,Monthly,Bank transfer (automatic),96.6,31,active,2024-02-02,
8748-HFWBO,Standard,One year,Annual,Mailed check,19.9,19,active,2025-01-25,
1052-QJIBV,Pro,Two year,Annual,Credit card (automatic),19.9,71,active,2020-09-30,
1319-YLZJG,Basic,Month-to-month,Monthly,Electronic check,84.6,12,active,2025-09-10,
4106-HADHQ,Standard,One year,Annual,Credit card (automatic),80.0,39,cancelled,2023-05-20,2026-09-12
0723-FDLAY,Standard,One year,Annual,Bank transfer (automatic),85.25,44,active,2023-01-02,
3050-RLLXC,Pro,Two year,Annual,Credit card (automatic),81.25,56,active,2021-12-22,
9298-WGMRW,Pro,Two year,Annual,Bank transfer (automatic),115.5,72,active,2020-09-14,
2369-UAPKZ,Basic,Month-to-month,Monthly,Mailed check,104.1,5,cancelled,2026-03-23,2026-07-30
3088-LHEFH,Basic,Month-to-month,Monthly,Bank transfer (automatic),79.0,11,active,2025-09-26,
2778-OCLGR,Basic,Month-to-month,Monthly,Bank transfer (automatic),39.1,24,cancelled,2024-09-09,2026-08-25
6583-KQJLK,Basic,Month-to-month,Monthly,Electronic check,94.65,15,active,2025-05-25,
8544-JNBOX,Pro,Two year,Annual,Mailed check,20.8,72,active,2020-08-25,
6681-ZSEXG,Pro,Two year,Annual,Credit card (automatic),59.5,56,active,2021-12-21,
6139-ZZRBQ,Pro,Two year,Annual,Bank transfer (automatic),20.05,64,active,2021-05-11,
6116-RFVHN,Basic,Month-to-month,Monthly,Electronic check,100.45,34,active,2023-10-22,
0637-KVDLV,Basic,Month-to-month,Monthly,Electronic check,76.5,2,cancelled,2026-06-26,2026-07-21
8884-FEEWR,Standard,One year,Annual,Bank transfer (automatic),20.6,35,active,2023-10-07,
3125-RAHBV,Standard,One year,Annual,Credit card (automatic),20.3,22,active,2024-11-06,
6633-MPWBS,Basic,Month-to-month,Monthly,Electronic check,49.2,5,cancelled,2026-04-10,2026-09-15
0373-AIVNJ,Standard,One year,Annual,Mailed check,39.55,9,active,2025-12-03,
8785-EPNCG,Basic,Month-to-month,Monthly,Credit card (automatic),23.15,11,cancelled,2025-09-21,2026-09-04
1682-VCOIO,Standard,One year,Annual,Mailed check,20.45,23,active,2024-09-21,
5729-KLZAR,Basic,Month-to-month,Monthly,Electronic check,80.85,4,cancelled,2026-05-14,2026-08-04
2072-ZVJJX,Pro,Two year,Annual,Bank transfer (automatic),25.25,68,active,2021-01-13,
8849-AYPTR,Basic,Month-to-month,Monthly,Electronic check,91.25,33,active,2023-12-16,
9518-IMLHK,Basic,Month-to-month,Monthly,Bank transfer (automatic),72.45,31,active,2024-01-29,
1582-RAFML,Basic,Month-to-month,Monthly,Mailed check,60.1,1,cancelled,2026-08-08,2026-08-01
3646-ITDGM,Pro,Two year,Annual,Bank transfer (automatic),19.7,56,active,2021-12-25,
8740-CRYFY,Basic,Month-to-month,Monthly,Electronic check,78.95,1,cancelled,2026-07-26,2026-09-11
3569-VLDHH,Standard,One year,Annual,Electronic check,75.1,66,active,2021-03-12,
8224-KDLKN,Pro,Two year,Annual,Bank transfer (automatic),25.0,72,active,2020-08-27,
7594-LZNWR,Basic,Month-to-month,Monthly,Credit card (automatic),69.15,34,active,2023-10-26,
4001-TSBTV,Basic,Month-to-month,Monthly,Electronic check,91.55,58,active,2021-10-18,
2962-XPMCQ,Basic,Month-to-month,Monthly,Electronic check,45.15,2,cancelled,2026-06-27,2026-09-06
8727-XDPUD,Pro,Two year,Annual,Credit card (automatic),35.8,37,active,2023-08-07,
1043-UXOVO,Pro,Two year,Annual,Credit card (automatic),113.15,71,active,2020-09-17,
1064-FBXNK,Standard,One year,Annual,Credit card (automatic),19.85,1,active,2026-08-09,
3996-ZNWYK,Pro,Two year,Annual,Credit card (automatic),19.8,71,active,2020-09-22,
2878-DHMIN,Standard,One year,Annual,Electronic check,19.9,35,active,2023-10-06,
7762-ONLJY,Standard,One year,Annual,Mailed check,19.7,6,active,2026-02-18,
1678-FYZOW,Basic,Month-to-month,Monthly,Electronic check,79.4,3,cancelled,2026-05-25,2026-08-27
5795-BKOYE,Standard,One year,Annual,Bank transfer (automatic),59.1,69,active,2020-11-29,
8627-EHGIP,Standard,One year,Annual,Mailed check,53.95,44,cancelled,2023-01-10,2026-09-13
7402-PWYJJ,Standard,One year,Annual,Electronic check,91.15,53,active,2022-04-12,
5480-TBGPH,Basic,Month-to-month,Monthly,Credit card (automatic),99.3,24,cancelled,2024-08-19,2026-07-31
0018-NYROU,Basic,Month-to-month,Monthly,Electronic check,68.95,5,active,2026-03-24,
7501-VTYLJ,Basic,Month-to-month,Monthly,Mailed check,51.55,2,active,2026-07-03,
7608-RGIRO,Pro,Two year,Annual,Mailed check,24.4,62,active,2021-06-21,
0480-BIXDE,Basic,Month-to-month,Monthly,Electronic check,96.8,19,active,2025-01-23,
5895-QSXOD,Basic,Month-to-month,Monthly,Mailed check,70.05,9,active,2025-12-06,
9814-AOUDH,Pro,Two year,Annual,Credit card (automatic),19.5,53,active,2022-03-24,
6175-IRFIT,Basic,Month-to-month,Monthly,Mailed check,78.75,5,active,2026-03-25,
8760-ZRHKE,Standard,One year,Annual,Electronic check,69.2,71,active,2020-10-02,
1622-HSHSF,Basic,Month-to-month,Monthly,Mailed check,19.55,1,active,2026-08-17,
8854-CCVSQ,Basic,Month-to-month,Monthly,Electronic check,80.65,18,cancelled,2025-02-24,2026-08-07
6749-UTDVX,Pro,Two year,Annual,Electronic check,103.65,72,active,2020-09-06,
5542-DHSXL,Basic,Month-to-month,Monthly,Mailed check,54.7,4,active,2026-05-08,
9102-OXKFY,Pro,Two year,Annual,Credit card (automatic),54.15,59,active,2021-09-26,
0511-JTEOY,Basic,Month-to-month,Monthly,Mailed check,71.1,1,cancelled,2026-07-24,2026-08-02
5216-WASFJ,Basic,Month-to-month,Monthly,Electronic check,84.85,31,active,2024-02-14,
7808-DVWEP,Basic,Month-to-month,Monthly,Bank transfer (automatic),20.0,3,active,2026-05-24,
7067-KSAZT,Standard,One year,Annual,Electronic check,106.25,65,cancelled,2021-04-09,2026-08-19
2284-VFLKH,Standard,One year,Annual,Credit card (automatic),99.25,49,active,2022-08-01,
0366-NQSHS,Basic,Month-to-month,Monthly,Mailed check,19.35,2,active,2026-06-22,
6532-YLWSI,Standard,One year,Annual,Bank transfer (automatic),20.8,53,cancelled,2022-04-11,2026-08-09
3807-BPOMJ,Standard,One year,Annual,Electronic check,94.75,55,active,2022-02-09,
3892-NXAZG,Pro,Two year,Annual,Credit card (automatic),114.05,72,active,2020-08-18,
4948-WBBKL,Basic,Month-to-month,Monthly,Bank transfer (automatic),74.9,36,active,2023-09-06,
